"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","LDC","LLDC","LLOC","LOC","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L6051","Average","SharpRepository.Repository.IRepositoryAggregates<T>.Average(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, double?>>)double?","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","76","9","76","92","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6056","Average","SharpRepository.Repository.IRepositoryAggregates<T>.Average(Expression<Func<T, bool>>, Expression<Func<T, double?>>)double?","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","77","9","77","101","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6060","Average","SharpRepository.Repository.IRepositoryAggregates<T>.Average(Expression<Func<T, float>>)float","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","78","9","78","60","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6065","Average","SharpRepository.Repository.IRepositoryAggregates<T>.Average(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, float>>)float","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","79","9","79","88","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6070","Average","SharpRepository.Repository.IRepositoryAggregates<T>.Average(Expression<Func<T, bool>>, Expression<Func<T, float>>)float","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","80","9","80","97","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6074","Average","SharpRepository.Repository.IRepositoryAggregates<T>.Average(Expression<Func<T, float?>>)float?","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","81","9","81","62","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6079","Average","SharpRepository.Repository.IRepositoryAggregates<T>.Average(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, float?>>)float?","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","82","9","82","90","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6084","Average","SharpRepository.Repository.IRepositoryAggregates<T>.Average(Expression<Func<T, bool>>, Expression<Func<T, float?>>)float?","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","83","9","83","99","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7064","Min","SharpRepository.Repository.IRepositoryAggregates<T>.Min<TResult>(Expression<Func<T, TResult>>)TResult","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","85","9","85","69","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7066","Min","SharpRepository.Repository.IRepositoryAggregates<T>.Min<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, TResult>>)TResult","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","86","9","86","97","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7069","Min","SharpRepository.Repository.IRepositoryAggregates<T>.Min<TResult>(Expression<Func<T, bool>>, Expression<Func<T, TResult>>)TResult","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","87","9","87","106","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7072","Max","SharpRepository.Repository.IRepositoryAggregates<T>.Max<TResult>(Expression<Func<T, TResult>>)TResult","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","89","9","89","69","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7074","Max","SharpRepository.Repository.IRepositoryAggregates<T>.Max<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, TResult>>)TResult","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","90","9","90","97","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7077","Max","SharpRepository.Repository.IRepositoryAggregates<T>.Max<TResult>(Expression<Func<T, bool>>, Expression<Func<T, TResult>>)TResult","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","91","9","91","106","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7080","GroupCount","SharpRepository.Repository.IRepositoryAggregates<T>.GroupCount<TGroupKey>(Expression<Func<T, TGroupKey>>)IDictionary<TGroupKey, int>","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","94","9","94","100","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7082","GroupCount","SharpRepository.Repository.IRepositoryAggregates<T>.GroupCount<TGroupKey>(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, TGroupKey>>)IDictionary<TGroupKey, int>","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","95","9","95","128","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7085","GroupCount","SharpRepository.Repository.IRepositoryAggregates<T>.GroupCount<TGroupKey>(Expression<Func<T, bool>>, Expression<Func<T, TGroupKey>>)IDictionary<TGroupKey, int>","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","96","9","96","137","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7088","GroupLongCount","SharpRepository.Repository.IRepositoryAggregates<T>.GroupLongCount<TGroupKey>(Expression<Func<T, TGroupKey>>)IDictionary<TGroupKey, long>","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","98","9","98","105","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7090","GroupLongCount","SharpRepository.Repository.IRepositoryAggregates<T>.GroupLongCount<TGroupKey>(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, TGroupKey>>)IDictionary<TGroupKey, long>","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","99","9","99","133","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7093","GroupLongCount","SharpRepository.Repository.IRepositoryAggregates<T>.GroupLongCount<TGroupKey>(Expression<Func<T, bool>>, Expression<Func<T, TGroupKey>>)IDictionary<TGroupKey, long>","L3663","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryAggregates.cs","100","9","100","142","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4993","Delete","SharpRepository.Repository.IRepositoryBase<T>.Delete(T)void","L3639","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryBase.cs","16","9","16","31","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4997","Delete","SharpRepository.Repository.IRepositoryBase<T>.Delete(IEnumerable<T>)void","L3639","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryBase.cs","22","9","22","46","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5001","Delete","SharpRepository.Repository.IRepositoryBase<T>.Delete(Expression<Func<T, bool>>)void","L3639","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryBase.cs","28","9","28","58","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5005","Delete","SharpRepository.Repository.IRepositoryBase<T>.Delete(SharpRepository.Repository.Specifications.ISpecification<T>)void","L3639","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryBase.cs","34","9","34","49","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7101","get_GetPrimaryKeyName","SharpRepository.Repository.IRepositoryConventions.GetPrimaryKeyName.getFunc<Type, string>","L5523","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryConventions.cs","7","48","7","52","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7102","set_GetPrimaryKeyName","SharpRepository.Repository.IRepositoryConventions.GetPrimaryKeyName.setvoid","L5523","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryConventions.cs","7","53","7","57","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4776","AsQueryable","SharpRepository.Repository.IRepositoryQueryable<T>.AsQueryable()IQueryable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","13","9","13","37","0","","","0","","0","0","1","1","0","0","1","1","1","0","0","0","","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7105","Join","SharpRepository.Repository.IRepositoryQueryable<T>.Join<TJoinKey, TInner, TResult>(SharpRepository.Repository.IRepositoryQueryable<TInner>, Expression<Func<T, TJoinKey>>, Expression<Func<TInner, TJoinKey>>, Expression<Func<T, TInner, TResult>>)SharpRepository.Repository.IRepositoryQueryable<TResult>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","15","9","17","35","0","","","0","","0","0","0","0","0","0","3","3","1","0","0","0","","0","4","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4784","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll()IEnumerable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","23","9","23","33","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4788","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll(SharpRepository.Repository.FetchStrategies.IFetchStrategy<T>)IEnumerable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","30","9","30","64","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4792","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll(params string[])IEnumerable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","32","9","32","61","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4796","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll(params Expression<Func<T, object>>[])IEnumerable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","34","9","34","82","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4800","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll(SharpRepository.Repository.Queries.IQueryOptions<T>)IEnumerable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","41","9","41","62","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4805","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll(SharpRepository.Repository.Queries.IQueryOptions<T>, SharpRepository.Repository.FetchStrategies.IFetchStrategy<T>)IEnumerable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","49","9","49","95","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4810","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll(SharpRepository.Repository.Queries.IQueryOptions<T>, params string[])IEnumerable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","51","9","51","92","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4815","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll(SharpRepository.Repository.Queries.IQueryOptions<T>, params Expression<Func<T, object>>[])IEnumerable<T>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","53","9","53","113","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7120","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll<TResult>(Expression<Func<T, TResult>>)IEnumerable<TResult>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","61","9","61","85","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7122","GetAll","SharpRepository.Repository.IRepositoryQueryable<T>.GetAll<TResult>(Expression<Func<T, TResult>>, SharpRepository.Repository.Queries.IQueryOptions<T>)IEnumerable<TResult>","L3655","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\IRepositoryQueryable.cs","70","9","70","116","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
